Datetime,Sentiment_Numeric,Sentiment_Label,Sentiment_Score,Cleaned_Message,Message
1970-01-01 02:23:19,1,POSITIVE,0.6596807837486267,barrel good,barrel is good     
1970-01-01 02:24:29,-1,NEGATIVE,0.7444338202476501,Despairge,Despairge     
1970-01-01 02:24:35,0,NEUTRAL,0.7988243103027344,@Fireharthell yeah realized guess,@Fireharthell yeah more than I realized I guess     
1970-01-01 02:24:35,0,NEUTRAL,0.7360981106758118,repaio armor,repaio armor     
1970-01-01 02:24:40,0,NEUTRAL,0.7911284565925598,repair armor?,repair armor?     
1970-01-01 02:25:35,0,NEUTRAL,0.7188361883163452,hardcore would difficult though,I like this game  hardcore would be too difficult for me though    
1970-01-01 02:26:11,0,NEUTRAL,0.6564581394195557,Yes dont hand,Yes  dont hand it in    
1970-01-01 02:26:21,1,POSITIVE,0.8518760800361633,Might good way test good getting @InappropriateSandwich play normal first feel comfortable try,Might be a good way to test how good you are getting at the game @InappropriateSandwich play normal first and when you feel comfortable just try     
1970-01-01 02:26:22,-1,NEGATIVE,0.7536370754241943,deaths!,deaths!     
1970-01-01 02:26:23,0,NEUTRAL,0.7363612055778503,Quests reset 0,Quests reset to 0     
1970-01-01 02:26:37,-1,NEGATIVE,0.8341883420944214,usually murder rifle LUL,i usually just murder him for his rifle LUL     
1970-01-01 02:27:25,0,NEUTRAL,0.7122067213058472,@DR_AGxx Indeed forever slow fixes,@DR_AGxx Indeed  been like that forever  they are very slow with fixes   
1970-01-01 02:27:27,1,POSITIVE,0.921413242816925,@Fireharthell haha thanks!,@Fireharthell haha thanks!     
1970-01-01 02:28:40,0,NEUTRAL,0.8330183625221252,2.22222222222222E+018,2.22222222222222E+018     
1970-01-01 02:28:42,0,NEUTRAL,0.6813763380050659,year\,not this year\     
1970-01-01 02:28:43,0,NEUTRAL,0.7359652519226074,1 anyone,1  if anyone can do it you can    
1970-01-01 02:28:54,0,NEUTRAL,0.9167247414588928,"@Kirasin91 ""He"" solo dev project","@Kirasin91 ""He"" solo dev project     "
1970-01-01 02:28:57,1,POSITIVE,0.6791857481002808,maybe Stalker 2 releases :D,Just maybe not before Stalker 2 releases :D     
1970-01-01 02:29:30,0,NEUTRAL,0.8749486804008484,@MerelyPhill Ah thought 3 guys,@MerelyPhill Ah  thought its like 3 guys    
1970-01-01 02:29:31,1,POSITIVE,0.8110659122467041,think definitely capable need proper strategy bit luck :),i think you're definitely capable  you just need a proper strategy and a bit of luck :)    
1970-01-01 02:29:48,0,NEUTRAL,0.7538923621177673,@MerelyPhill oh well someone Klean's chat told,@MerelyPhill oh well someone in Klean's chat told me the same     
1970-01-01 02:29:59,0,NEUTRAL,0.7973241806030273,@Kirasin91 think contracted music? dont remember Cabo solo studio last checked,@Kirasin91 i think he contracted out for the music? dont remember  Cabo is a solo studio last i checked    
1970-01-01 02:30:03,1,POSITIVE,0.9486433863639832,Good run!,Good run!     
1970-01-01 02:30:18,0,NEUTRAL,0.7478815317153931,@MerelyPhill see codes fair,@MerelyPhill I see  so he codes it all himself  fair   
1970-01-01 02:30:36,0,NEUTRAL,0.8041738271713257,take sight SMG,take sight off SMG     
1970-01-01 02:31:04,0,NEUTRAL,0.7366623282432556,probably answered million times PvE PVP well?,probably been answered a million times but is this just PvE or PVP as well?     
1970-01-01 02:31:33,0,NEUTRAL,0.8152512311935425,@TspEisLive PVE,@TspEisLive Just PVE     
1970-01-01 02:31:37,1,POSITIVE,0.8816221952438354,@MerelyPhill mean 1.0 super successful solo project,@MerelyPhill i mean why not  1.0 was super successful for solo project    
1970-01-01 02:32:03,0,NEUTRAL,0.8203638195991516,grip used EDL,the grip can be used for EDL     
1970-01-01 02:32:19,1,POSITIVE,0.9267824292182922,cool thanks,cool thanks     
1970-01-01 02:32:25,0,NEUTRAL,0.884338915348053,new backpack yet?,new backpack yet?     
1970-01-01 02:33:20,0,NEUTRAL,0.6954443454742432,motel lab,motel and lab     
1970-01-01 02:33:25,0,NEUTRAL,0.6605672836303711,use rlevel point either,You didn't use you rlevel up point either     
1970-01-01 02:33:36,0,NEUTRAL,0.6789278984069824,!africa,!africa     
1970-01-01 02:33:37,0,NEUTRAL,0.8750421404838562,Climbing highest mountain Africa - https://youtu.be/3qpeAdwt6-A,Climbing highest mountain in Africa video - https://youtu.be/3qpeAdwt6-A     
1970-01-01 02:33:42,0,NEUTRAL,0.7008476257324219,4@Pe,4@Pe     
1970-01-01 02:34:13,0,NEUTRAL,0.738044798374176,spawned next got train lol,he once spawned next to me after I got off the train lol     
1970-01-01 02:34:16,0,NEUTRAL,0.8281757831573486,Look sights SMG,Look for sights for the SMG     
1970-01-01 02:34:21,-1,NEGATIVE,0.7745540738105774,@Pestily lied you. spawn exactly spawn in.,@Pestily He lied to you. He can spawn exactly where you spawn in.     
1970-01-01 02:34:41,0,NEUTRAL,0.7800535559654236,Check latest videos youtube channel! https://www.youtube.com/pestily,Check out the latest videos on my youtube channel! https://www.youtube.com/pestily     
1970-01-01 02:34:57,1,POSITIVE,0.8392836451530457,"saw stream name immediately thought ""hey thats cool cover Africa Todo:","I saw the stream name and immediately thought ""hey thats cool Pest did a cover of Africa by Todo:     "
1970-01-01 02:35:03,0,NEUTRAL,0.8233088850975037,Prayge wrench,Prayge wrench     
1970-01-01 02:35:56,0,NEUTRAL,0.7721554636955261,extract near sawmill,extract near sawmill too     
1970-01-01 02:36:50,-1,NEGATIVE,0.6672288179397583,Bunny wrong place wrong time,Bunny was in the wrong place at the wrong time     
1970-01-01 02:37:11,0,NEUTRAL,0.7171071767807007,food worth anything,No food is worth anything     
1970-01-01 02:37:24,0,NEUTRAL,0.6570493578910828,red red wiiiine *sing*,red  red wiiiine *sing*    
1970-01-01 02:37:44,0,NEUTRAL,0.6955827474594116,might better sights smg,they might have better sights for the smg     
1970-01-01 02:37:57,-1,NEGATIVE,0.6621298789978027,full greed!,full greed!     
1970-01-01 02:38:00,0,NEUTRAL,0.6901980638504028,good? Ive thinking getting,Is the game good? Ive been thinking about getting it for a while     
1970-01-01 02:38:00,-1,NEGATIVE,0.6505952477455139,always vote greed,I will always vote greed     
1970-01-01 02:38:04,0,NEUTRAL,0.7229472994804382,Put stash,Put it in this stash     
1970-01-01 02:38:38,0,NEUTRAL,0.8029339909553528,backdoor safest,backdoor is the safest     
1970-01-01 02:38:41,0,NEUTRAL,0.6969999074935913,ay yo ay,ay yo ay     
1970-01-01 02:39:34,0,NEUTRAL,0.7863004207611084,whats armor at?,whats your armor at?     
1970-01-01 02:39:38,0,NEUTRAL,0.7683467268943787,drink,drink     
1970-01-01 02:39:55,0,NEUTRAL,0.7428745627403259,check guys left outside,check the guys on the left outside     
1970-01-01 02:39:59,1,POSITIVE,0.8180788159370422,good time bail,good time to bail     
1970-01-01 02:40:08,0,NEUTRAL,0.8234174251556396,aw sight today,aw no sight today     
1970-01-01 02:41:57,0,NEUTRAL,0.711447536945343,@Juzutu far far away new LUL even seems top,@Juzutu far  far away from new to twitch LUL but even for twitch  this seems to top it   
1970-01-01 02:42:12,0,NEUTRAL,0.7072749137878418,@VeritasChambers Dont think minds much also asks us best thing is. would guess people dont backseating put title,@VeritasChambers Dont think Pest minds that much he also asks us what the best thing to do is. I would guess people who dont like backseating put it in the title     
1970-01-01 02:43:09,0,NEUTRAL,0.7532632350921631,!commands,!commands     
1970-01-01 02:43:09,0,NEUTRAL,0.8896496295928955,@razor_strikez -> bot commands channel available https://nightbot.tv/t/pestily/commands,@razor_strikez -> The bot commands for this channel are available at https://nightbot.tv/t/pestily/commands     
1970-01-01 02:43:31,0,NEUTRAL,0.6851059198379517,new perk/,new perk/     
1970-01-01 02:43:48,0,NEUTRAL,0.7951518297195435,@VeritasChambers understand,@VeritasChambers I don't understand     
1970-01-01 02:44:13,0,NEUTRAL,0.7392502427101135,PestilyMoistt,PestilyMoistt     
1970-01-01 02:44:38,0,NEUTRAL,0.9182518720626831,@Pestily playing new ABI season?,@Pestily you playing the new ABI season?     
1970-01-01 02:45:03,0,NEUTRAL,0.7275348901748657,Never doubted,Never doubted     
1970-01-01 02:45:08,-1,NEGATIVE,0.738175630569458,"Jeez boars""","Jeez the boars""     "
1970-01-01 02:45:13,0,NEUTRAL,0.8964052796363831,@Pestily nikita intervieuw done/released?,@Pestily when will the nikita intervieuw be done/released?     
1970-01-01 02:45:34,0,NEUTRAL,0.7392310500144958,new Stalker looking lit,new Stalker looking lit     
1970-01-01 02:45:52,0,NEUTRAL,0.7339081764221191,ABI ?,why  what don't you like about ABI ?    
1970-01-01 02:45:55,1,POSITIVE,0.9754565358161926,Im looking forward delta force gonna fun,Im looking forward to delta force  its gonna be fun    
1970-01-01 02:46:07,0,NEUTRAL,0.8333175778388977,sausages clearly set Wursten Kappa,Not sausages it clearly set Wursten Kappa     
1970-01-01 02:46:20,0,NEUTRAL,0.88152676820755,19: https://www.twitch.tv/pestily/clip/WanderingBlazingPonyVoteNay-iOwtIfxtw-9KJJm0,Death 19: https://www.twitch.tv/pestily/clip/WanderingBlazingPonyVoteNay-iOwtIfxtw-9KJJm0     
1970-01-01 02:46:21,0,NEUTRAL,0.7384687066078186,ABI again?,What is ABI again?     
1970-01-01 02:46:33,0,NEUTRAL,0.7725041508674622,Arena breakou...,Arena breakou...     
1970-01-01 02:46:40,0,NEUTRAL,0.6590200066566467,Ahh oki,Ahh oki     
1970-01-01 02:47:03,-1,NEGATIVE,0.9077315926551819,Arena Boringly infinate LUL,Arena Boringly infinate LUL     
1970-01-01 02:47:21,1,POSITIVE,0.9863161444664001,Delta force great really excited release,Delta force is great  really excited for its release    
1970-01-01 02:47:26,0,NEUTRAL,0.8381251096725464,Hi think EFT come back glory ?,Hi Pest do you think EFT will come back too its glory ?     
1970-01-01 02:47:38,0,NEUTRAL,0.7243662476539612,ripped 0-0. Whos got link deaths?,We ripped 0-0. Whos got the link for the deaths?     
1970-01-01 02:47:41,0,NEUTRAL,0.8802701830863953,Hey @Pestily finished test drive 4 part 5 log couple days ago test drive part 4 again.,Hey @Pestily what do i do when i finished test drive 4 and are on part 5 now but when i log in a couple days ago i had test drive part 4 again.     
1970-01-01 02:47:43,0,NEUTRAL,0.8685364127159119,CODs version tarkov?,So like CODs version of tarkov?     
1970-01-01 02:47:46,0,NEUTRAL,0.7809017896652222,@Merten21 mean?,@Merten21 what does that mean?     
1970-01-01 02:47:50,0,NEUTRAL,0.7917786836624146,get progress credit card ABI PepeLaugh,You will get more progress on your credit card in ABI than the game itself PepeLaugh     
1970-01-01 02:47:55,0,NEUTRAL,0.7717048525810242,answer ticket yet,and no answer on my ticket yet     
1970-01-01 02:48:03,-1,NEGATIVE,0.8304702043533325,He's dead already,He's dead already     
1970-01-01 02:48:13,0,NEUTRAL,0.6514345407485962,Yeah alot features wasnt started playing,Yeah there is alot of features that i like that wasnt there when i started playing     
1970-01-01 02:48:14,1,POSITIVE,0.8727821111679077,hes best jokes today,Pestily is on hes best jokes today     
1970-01-01 02:48:21,-1,NEGATIVE,0.7955421209335327,would rather say eft state bugs ever LUL :(,i would rather say eft is in the state with the most bugs it's ever been LUL :(     
1970-01-01 02:48:22,0,NEUTRAL,0.6878904104232788,@Pestily havent played cheatersituation atm ?,@Pestily havent played for a while  how is the cheatersituation atm ?    
1970-01-01 02:48:31,0,NEUTRAL,0.8737205862998962,armors worth taking?,are the armors not worth taking?     
1970-01-01 02:48:35,1,POSITIVE,0.9123512506484985,@Merten21 Think made great step putting PVE in. think holds quite value people dont wipes time week really dive,@Merten21 Think they made a great step putting PVE in. I think it holds quite some value for the people that dont like the wipes or have the time in the week to really dive in     
1970-01-01 02:48:41,0,NEUTRAL,0.8544594645500183,@Chokerlul way part 4,@Chokerlul no other way than doing part 4 again     
1970-01-01 02:49:07,1,POSITIVE,0.8380465507507324,Tarkov glory period Merten21 personally best time playing,the Tarkov glory period is when Merten21 personally had the best time playing it     
1970-01-01 02:49:07,0,NEUTRAL,0.88152676820755,19: https://www.twitch.tv/pestily/clip/WanderingBlazingPonyVoteNay-iOwtIfxtw-9KJJm0,Death 19: https://www.twitch.tv/pestily/clip/WanderingBlazingPonyVoteNay-iOwtIfxtw-9KJJm0     
1970-01-01 02:49:08,0,NEUTRAL,0.8480509519577026,Stutter stepping movement,Stutter stepping movement     
1970-01-01 02:49:10,0,NEUTRAL,0.7215120196342468,streets playable,is streets playable now     
1970-01-01 02:49:14,0,NEUTRAL,0.6733678579330444,AVI?,what is AVI?     
1970-01-01 02:49:17,0,NEUTRAL,0.8224014043807983,audio issues finally resolved?,are their audio issues finally resolved?     
1970-01-01 02:49:20,-1,NEGATIVE,0.9559778571128845,@VeritasChambers quest suck fking hard part 5 guide left kappa,@VeritasChambers that quest suck so fking hard i just had part 5 and guide left for kappa     
1970-01-01 02:49:24,-1,NEGATIVE,0.9012960195541382,cheaters killed tarkov tbh,cheaters killed tarkov tbh     
1970-01-01 02:49:35,-1,NEGATIVE,0.6502513885498047,@Pestily cheater siuation?,@Pestily how is the cheater siuation?     
1970-01-01 02:49:43,-1,NEGATIVE,0.9519343376159668,cheaters killed every fps try playing pubg days,cheaters killed every fps game  try playing pubg these days    
1970-01-01 02:49:43,0,NEUTRAL,0.7829064130783081,anyone know avi is?,anyone know what game avi is?     
1970-01-01 02:49:44,-1,NEGATIVE,0.9016631841659546,"Get hell ""Hackers killed game""","Get the hell out of here with the ""Hackers killed the game""     "
1970-01-01 02:49:54,0,NEUTRAL,0.9127426743507385,@Fresh4Life89 arena vreakout infinite?,@Fresh4Life89 arena vreakout infinite?     
1970-01-01 02:49:54,-1,NEGATIVE,0.7921673655509949,oh remember shit armor working bullet physics shity different ammo mag resulted bullet damage,oh i remember all that shit  armor not working  bullet physics shity  different ammo in same mag resulted in no bullet damage  
1970-01-01 02:49:59,1,POSITIVE,0.8379251956939697,used love old tarkov face hitboxs everyone ran factory 8 hours day,I used to love old tarkov before face hitboxs and everyone just ran factory for 8 hours a day     
1970-01-01 02:50:04,0,NEUTRAL,0.8172602653503418,remember janky old animations tarkov,I remember the janky old animations in tarkov     
1970-01-01 02:50:08,-1,NEGATIVE,0.839313268661499,@HoffHorn Taking cheater/hacker approach Tarkov bad based nothing. problem gaming EFT,@HoffHorn Taking the cheater/hacker approach to Tarkov being bad is just based on nothing. its a problem in gaming not just EFT     
1970-01-01 02:50:09,-1,NEGATIVE,0.924448549747467,said thing earlier People complaining tarkov cheaters.... release kill cams... going reealize suck.,I said the same thing earlier People complaining about tarkov cheaters.... when they release kill cams... they are just going to reealize they suck.     
1970-01-01 02:50:12,1,POSITIVE,0.865548849105835,Preciate @inappropriatesandwich,Preciate that @inappropriatesandwich     
1970-01-01 02:50:23,0,NEUTRAL,0.8800088763237,@Wenom24 servers?,@Wenom24 what servers?     
1970-01-01 02:51:04,0,NEUTRAL,0.7029222249984741,armor condition?,your armor condition?     
1970-01-01 02:51:05,0,NEUTRAL,0.8503906726837158,@Pestily AFL NBL teams??,@Pestily Do you like any AFL or NBL teams??     
1970-01-01 02:51:05,0,NEUTRAL,0.7794450521469116,@Wenom24 play eu run cheater every 50ish raids? unless boss hunt early wipe kappa,@Wenom24 i play eu myself and i run into a cheater like once every 50ish raids? unless i boss hunt early wipe for kappa     
1970-01-01 02:51:15,1,POSITIVE,0.8960368037223816,love pve tarkov.... solo player....,i love pve tarkov.... as a solo player....     
1970-01-01 02:51:26,0,NEUTRAL,0.7428457140922546,dont u armor repair kits,dont u have armor repair kits     
1970-01-01 02:51:27,-1,NEGATIVE,0.65019291639328,!death,!death     
1970-01-01 02:51:38,-1,NEGATIVE,0.6844567656517029,!deaths,!deaths     
1970-01-01 02:51:38,0,NEUTRAL,0.8460941314697266,@renji033 class 4,@renji033 Not for class 4     
1970-01-01 02:51:38,0,NEUTRAL,0.7640019655227661,19 times run. !lastdeath,He died 19 times in the Zero Sievert permadeath run. !lastdeath     
1970-01-01 02:51:53,0,NEUTRAL,0.7137609124183655,armor condition ?,armor condition ?     
1970-01-01 02:52:08,-1,NEGATIVE,0.8699668049812317,@De_Kameraden idk tell granted im talking earlier wipe cause point cheating little less im also playing lot less im dying lot cheater mean lot,@De_Kameraden idk what to tell you granted im talking about earlier in the wipe cause at this point cheating is a little less but im also playing a lot less but im dying a lot to cheater and i mean a lot     
1970-01-01 02:52:35,0,NEUTRAL,0.7242503762245178,forgiving....,very forgiving....     
1970-01-01 02:53:01,0,NEUTRAL,0.6563805341720581,monkaGIGA,monkaGIGA     
1970-01-01 02:53:07,1,POSITIVE,0.8958985209465027,G_Clef subscribed Prime. They've subscribed 9 months! fun dad,G_Clef subscribed with Prime. They've subscribed for 9 months! Have fun dad     
1970-01-01 02:53:11,-1,NEGATIVE,0.7515271306037903,@HoffHorn good also didnt mean rude. get little bored people saying x bad cheaters. general problem gaming. Loads money made people makes said cheats,@HoffHorn All good I also didnt mean it rude. I just get a little bored from people saying x game is bad because cheaters. Its a general problem in gaming. Loads of money to be made by people makes said cheats     
1970-01-01 02:53:11,1,POSITIVE,0.7557789087295532,fun dad,Have fun dad     
1970-01-01 02:53:21,0,NEUTRAL,0.8216032981872559,@Wenom24 hmm trying mean skill issue? east EU every 50 raids west avery 65,@Wenom24 hmm not trying to be mean but skill issue? like east EU there is once every 50 raids  west is like once avery 65    
1970-01-01 02:53:21,0,NEUTRAL,0.754653811454773,pvp still?,so no pvp still?     
1970-01-01 02:53:35,1,POSITIVE,0.8131194114685059,@De_Kameraden glad someone said lol,@De_Kameraden glad someone said it lol     
1970-01-01 02:53:42,0,NEUTRAL,0.7107278108596802,aaaaaaaaalioooonka,aaaaaaaaalioooonka     
1970-01-01 02:53:56,1,POSITIVE,0.860461950302124,AOE2 fun,AOE2 was fun     
1970-01-01 02:54:20,0,NEUTRAL,0.7997288703918457,see quest popup,I didn't see the quest popup     
1970-01-01 02:54:36,0,NEUTRAL,0.6970959305763245,!AFRICA,!AFRICA     
1970-01-01 02:54:36,0,NEUTRAL,0.8750421404838562,Climbing highest mountain Africa - https://youtu.be/3qpeAdwt6-A,Climbing highest mountain in Africa video - https://youtu.be/3qpeAdwt6-A     
1970-01-01 02:54:42,0,NEUTRAL,0.7326310276985168,slow pace,slow pace     
1970-01-01 02:55:10,-1,NEGATIVE,0.685864269733429,Oof,Oof     
1970-01-01 02:55:45,1,POSITIVE,0.7158289551734924,fun games till get svd's,all fun and games till they get svd's     
1970-01-01 02:56:14,-1,NEGATIVE,0.7497732639312744,Chat skip cheater talks.,Chat  skip the cheater talks.    
1970-01-01 02:56:22,0,NEUTRAL,0.7223030924797058,@Juzutu make 2... I'd say 1/50+ EU well,@Juzutu make that 2... I'd say 1/50+ on EU as well     
1970-01-01 02:56:47,0,NEUTRAL,0.7760241627693176,got extract camper,he got an extract camper     
1970-01-01 02:56:51,0,NEUTRAL,0.6604781150817871,Pyro spam conversation,Pyro its not spam and it was a conversation     
1970-01-01 02:56:56,-1,NEGATIVE,0.744693398475647,@Fireharthell agreed responding idiotic statements,@Fireharthell agreed  just responding to idiotic statements    
1970-01-01 02:57:10,0,NEUTRAL,0.7589452862739563,how's weather chat,so how's the weather  chat    
1970-01-01 02:57:14,0,NEUTRAL,0.8199825286865234,get whip?,Can i get the whip?     
1970-01-01 02:57:27,1,POSITIVE,0.873821496963501,valorant deals pretty well,valorant deals with it pretty well     
1970-01-01 02:57:35,0,NEUTRAL,0.8807492256164551,@Moxxi____ free?,@Moxxi____ for free?     
1970-01-01 02:57:38,-1,NEGATIVE,0.6867994070053101,"games plagued yes doesnt reverse fact still major problem eft problem ""MORE"" rampant games...simple","all games are plagued  yes  but it doesnt reverse the fact that its still a major problem in a game like eft where the problem is ""MORE"" rampant than other games...simple as that   "
1970-01-01 02:57:40,0,NEUTRAL,0.7179403305053711,say u want kernel anti cheat works,say what u want about kernel anti cheat but it works     
1970-01-01 02:57:41,0,NEUTRAL,0.8570616841316223,@Moxxi____ *starts searching whip emote*,@Moxxi____ *starts searching for a whip emote*     
1970-01-01 02:57:46,0,NEUTRAL,0.7900896072387695,!AFRICA LIVE,!AFRICA VIDEO LIVE     
1970-01-01 02:57:46,0,NEUTRAL,0.8750421404838562,Climbing highest mountain Africa - https://youtu.be/3qpeAdwt6-A,Climbing highest mountain in Africa video - https://youtu.be/3qpeAdwt6-A     
1970-01-01 02:57:48,0,NEUTRAL,0.7052822113037109,points?,points?     
1970-01-01 02:57:58,0,NEUTRAL,0.7364369034767151,Smg points think,Smg points I think     
1970-01-01 02:58:00,0,NEUTRAL,0.7137701511383057,Dont forget points - 5kg,Dont forget the points - 5kg     
1970-01-01 02:58:08,0,NEUTRAL,0.7915351390838623,got mule last time,He got mule last time     
1970-01-01 02:58:11,-1,NEGATIVE,0.9003355503082275,sure... games cheater plagued... th time wasted cheater differs,sure... all games are cheater plagued... but th time wasted by a cheater differs     
1970-01-01 02:58:15,0,NEUTRAL,0.7735788822174072,Buy new one?,Buy a new one?     
1970-01-01 02:58:32,0,NEUTRAL,0.6551767587661743,yep purple ones,yep purple ones     
1970-01-01 02:58:35,-1,NEGATIVE,0.7164766788482666,Sorry wrong @,Sorry wrong @     
1970-01-01 02:58:50,0,NEUTRAL,0.7361910343170166,@moxxi____ save bunnies,@moxxi____ save the bunnies     
1970-01-01 02:59:00,-1,NEGATIVE,0.7977859973907471,HOLY SHIT,HOLY SHIT     
1970-01-01 02:59:02,0,NEUTRAL,0.6566712856292725,Boar stronk,Boar stronk     
1970-01-01 02:59:10,-1,NEGATIVE,0.8839117288589478,LETS FUCKING GOOOOO,LETS FUCKING GOOOOO     
1970-01-01 02:59:16,0,NEUTRAL,0.7713879346847534,Boar MVP PogChamp,Boar MVP PogChamp     
1970-01-01 02:59:18,0,NEUTRAL,0.8931931853294373,KruzDragonJAM KruzDragonJAM KruzDragonJAM KruzDragonJAM,KruzDragonJAM KruzDragonJAM KruzDragonJAM KruzDragonJAM     
1970-01-01 02:59:23,-1,NEGATIVE,0.892365038394928,get fucked arman,get fucked arman     
1970-01-01 02:59:27,1,POSITIVE,0.8171346783638,Praise blood god!,Praise be to the blood god!     
1970-01-01 02:59:28,0,NEUTRAL,0.7463861703872681,Enemy enemy friend xD,Enemy of my enemy is my friend xD     
1970-01-01 02:59:28,0,NEUTRAL,0.652567446231842,conversation someone agreement. topic hacking sensitive maybe flagged spam?,I was having a conversation with someone and we both were in agreement. If the topic of hacking is that sensitive maybe it should be flagged as spam?     
1970-01-01 02:59:31,-1,NEGATIVE,0.8312708139419556,never speak ill boars agani,I will never speak ill of boars agani     
1970-01-01 02:59:35,0,NEUTRAL,0.7247681617736816,Gun worth lot,Gun worth a lot     
1970-01-01 02:59:40,0,NEUTRAL,0.6943708062171936,gun ammo deletes bosses instantly way,This gun and ammo deletes bosses instantly by the way     
1970-01-01 02:59:41,0,NEUTRAL,0.8413078188896179,Wait arman armor?,Wait does arman not have armor?     
1970-01-01 02:59:49,0,NEUTRAL,0.7252982258796692,SAomeone clip,SAomeone clip it     
1970-01-01 02:59:54,0,NEUTRAL,0.7176608443260193,@Under_Growth first time ever seen drop,@Under_Growth first time i ever seen him not drop it     
1970-01-01 03:00:01,0,NEUTRAL,0.8706493377685547,@Under_Growth spawn time,@Under_Growth It doesn't spawn all the time     
1970-01-01 03:00:05,0,NEUTRAL,0.679665744304657,Jesus Christ,Jesus Christ     
1970-01-01 03:00:07,-1,NEGATIVE,0.8197065591812134,DAMN,DAMN     
1970-01-01 03:00:07,-1,NEGATIVE,0.9249317049980164,holy fucking shiut,holy fucking shiut     
1970-01-01 03:00:10,-1,NEGATIVE,0.6602433919906616,im old,im too old for this     
1970-01-01 03:00:14,-1,NEGATIVE,0.8413555026054382,NotLikeThis,NotLikeThis     
1970-01-01 03:00:16,0,NEUTRAL,0.6567049026489258,smg cooked,Your smg is too cooked     
1970-01-01 03:00:19,0,NEUTRAL,0.7444627285003662,jams OMEGALUL,the jams OMEGALUL     
1970-01-01 03:00:22,0,NEUTRAL,0.7265533804893494,EXTRACT,EXTRACT     
1970-01-01 03:00:22,-1,NEGATIVE,0.7987781167030334,Pfff even worried,Pfff wasn't even worried     
1970-01-01 03:00:26,-1,NEGATIVE,0.7689084410667419,would tragic,that would have been a tragic death     
1970-01-01 03:00:27,0,NEUTRAL,0.6953273415565491,Wolves nearly keep balance PepeLaugh,Wolves nearly did pest in to keep the balance PepeLaugh     
1970-01-01 03:00:29,0,NEUTRAL,0.880312979221344,@ItzPyroGG threading edge bit,@ItzPyroGG just threading the edge a bit     
1970-01-01 03:00:32,0,NEUTRAL,0.719786524772644,IronmouseMeltdown,IronmouseMeltdown     
1970-01-01 03:00:32,0,NEUTRAL,0.8491038084030151,got strawberries go jams?,got some strawberries to go with those jams?     
1970-01-01 03:00:32,0,NEUTRAL,0.7675127387046814,yellow radiation,yellow radiation     
1970-01-01 03:00:32,-1,NEGATIVE,0.9485122561454773,fucking sewers rats LULW,i died like this in a fucking sewers to rats LULW     
1970-01-01 03:00:32,0,NEUTRAL,0.8075533509254456,Need rad meds tho,Need rad meds tho     
1970-01-01 03:00:41,0,NEUTRAL,0.7943189740180969,@fireharthell keeps chat awake KEKW,@fireharthell keeps chat awake KEKW     
1970-01-01 03:00:47,-1,NEGATIVE,0.8456631302833557,@Pestily radiation gonna cause bleeding,@Pestily radiation gonna cause bleeding     
1970-01-01 03:00:49,0,NEUTRAL,0.8587696552276611,arman's spirit transfered wolves revenge,arman's spirit has transfered to the wolves and he is out for his revenge     
1970-01-01 03:01:01,0,NEUTRAL,0.8550917506217957,scope Mosin please?,What is that scope on the Mosin  please?    
1970-01-01 03:01:27,0,NEUTRAL,0.7952961325645447,@wenom24 take long texts dms please,@wenom24 take the long texts to dms please     
1970-01-01 03:01:29,0,NEUTRAL,0.6867810487747192,top left,top left     
1970-01-01 03:01:35,0,NEUTRAL,0.7911722660064697,@Kisbol Vadoo,@Kisbol Vadoo     
1970-01-01 03:01:49,0,NEUTRAL,0.8191348314285278,right railstation west,right under the railstation in the west     
1970-01-01 03:01:55,0,NEUTRAL,0.8869564533233643,ask nikita achievement progression fixed next wipe,can you ask nikita if achievement progression will be fixed with next wipe     
1970-01-01 03:01:56,-1,NEGATIVE,0.8632315397262573,!cheater,!cheater     
1970-01-01 03:01:58,0,NEUTRAL,0.8065836429595947,See @itzpyrogg,See that @itzpyrogg     
1970-01-01 03:02:03,0,NEUTRAL,0.6966535449028015,command again?,what was the command again?     
1970-01-01 03:02:29,-1,NEGATIVE,0.9670583009719849,cheaters Tarkov suck!,There are no cheaters in Tarkov  you just suck!    
1970-01-01 03:02:33,0,NEUTRAL,0.7258999347686768,@Kisbol understand,@Kisbol I don't understand     
1970-01-01 03:02:38,-1,NEGATIVE,0.8748635053634644,Can't take infestation. SMG cooked,Can't take infestation. SMG is cooked     
1970-01-01 03:02:53,0,NEUTRAL,0.7075018286705017,gas lighting chat classic HEHE,gas lighting the chat classic HEHE     
1970-01-01 03:02:53,0,NEUTRAL,0.6763688921928406,bleeding radiation,bleeding radiation again     
1970-01-01 03:02:57,0,NEUTRAL,0.6881982684135437,@InappropriateSandwich looks scope still sees environment,@InappropriateSandwich When he looks through the scope  he still sees the environment    
1970-01-01 03:02:58,0,NEUTRAL,0.8175326585769653,Use Armins gun?,Use Armins gun?     
1970-01-01 03:03:06,0,NEUTRAL,0.7050603032112122,u get spider eyes,how do u get spider eyes     
1970-01-01 03:03:24,0,NEUTRAL,0.7639650702476501,kill spiders labs area think,kill spiders in the labs area I think     
1970-01-01 03:03:30,0,NEUTRAL,0.8765140771865845,@X_xFinnox_X anywhere,@X_xFinnox_X can be anywhere     
1970-01-01 03:03:44,1,POSITIVE,0.7555149793624878,spider eyes great money. weight little worth quite bit,spider eyes are great for money. They weight very little and are worth quite a bit     
